ID_Empleado,Nombre,Region,Fecha,Hora_Entrada,Hora_Salida,Horas_Extras,Ausentismo
91,Empleado_91,Sur,2024-10-01,2024-06-07 07:01:00,2024-06-07 14:44:00,0,True
58,Empleado_58,Sur,2024-08-03,2024-09-20 07:45:00,2024-09-20 15:25:00,0,True
75,Empleado_75,Centro,2024-11-13,2024-12-04 07:55:00,2024-12-04 18:13:00,0,True
85,Empleado_85,Norte,2024-05-15,2024-02-27 07:24:00,2024-02-27 17:06:00,0,False
31,Empleado_31,Centro,2024-02-10,2024-03-10 08:15:00,2024-03-10 17:08:00,0,False
76,Empleado_76,Sur,2024-06-19,2024-06-27 07:04:00,2024-06-27 17:31:00,0,True
86,Empleado_86,Sur,2024-09-23,2024-03-16 09:21:00,2024-03-16 16:55:00,0,False
16,Empleado_16,Norte,2024-08-24,2024-05-15 07:41:00,2024-05-15 16:59:00,0,False
72,Empleado_72,Sur,2024-05-16,2024-12-10 07:30:00,2024-12-10 17:51:00,0,True
88,Empleado_88,Centro,2024-10-01,2024-08-24 07:13:00,2024-08-24 15:27:00,0,False
41,Empleado_41,Oeste,2024-06-06,2024-03-07 09:12:00,2024-03-07 18:04:00,0,False
83,Empleado_83,Norte,2024-07-25,2024-04-20 09:59:00,2024-04-20 17:57:00,0,True
66,Empleado_66,Oeste,2024-08-21,2024-04-07 09:08:00,2024-04-07 16:45:00,0,True
64,Empleado_64,Este,2024-05-08,2024-04-28 08:46:00,2024-04-28 17:25:00,0,True
6,Empleado_6,Oeste,2024-12-28,2024-06-21 08:03:00,2024-06-21 16:51:00,0,False
92,Empleado_92,Oeste,2024-08-22,2024-10-27 08:57:00,2024-10-27 19:07:00,0,False
22,Empleado_22,Sur,2024-06-04,2024-09-23 08:14:00,2024-09-23 16:08:00,0,True
93,Empleado_93,Centro,2024-05-11,2024-07-04 07:29:00,2024-07-04 15:24:00,0,False
85,Empleado_85,Este,2024-09-27,2024-03-03 07:17:00,2024-03-03 14:54:00,0,False
15,Empleado_15,Sur,2024-08-12,2024-08-18 09:24:00,2024-08-18 17:04:00,0,False
1,Empleado_1,Centro,2024-01-06,2024-05-13 07:19:00,2024-05-13 16:12:00,0,True
41,Empleado_41,Centro,2024-03-01,2024-09-19 07:31:00,2024-09-19 15:44:00,0,True
53,Empleado_53,Oeste,2024-01-21,2024-06-11 09:49:00,2024-06-11 20:00:00,0,True
14,Empleado_14,Oeste,2024-11-23,2024-08-04 09:11:00,2024-08-04 17:01:00,0,True
76,Empleado_76,Sur,2024-11-06,2024-06-08 08:49:00,2024-06-08 19:39:00,0,False
4,Empleado_4,Sur,2024-02-06,2024-09-19 09:13:00,2024-09-19 20:08:00,2,False
93,Empleado_93,Centro,2024-01-03,2024-09-01 08:34:00,2024-09-01 18:57:00,0,False
84,Empleado_84,Centro,2024-01-20,2024-02-17 07:28:00,2024-02-17 15:08:00,0,True
11,Empleado_11,Oeste,2024-03-05,2024-09-02 09:31:00,2024-09-02 17:35:00,0,False
68,Empleado_68,Oeste,2024-04-24,2024-06-26 07:17:00,2024-06-26 15:45:00,0,False
92,Empleado_92,Oeste,2024-02-21,2024-02-21 08:52:00,2024-02-21 17:48:00,0,True
3,Empleado_3,Norte,2024-04-02,2024-12-17 09:20:00,2024-12-17 17:47:00,0,False
48,Empleado_48,Norte,2024-03-01,2024-07-27 07:32:00,2024-07-27 15:24:00,0,False
78,Empleado_78,Norte,2024-07-16,2024-10-20 09:02:00,2024-10-20 19:45:00,1,True
99,Empleado_99,Norte,2024-04-23,2024-09-11 08:39:00,2024-09-11 17:38:00,0,False
19,Empleado_19,Este,2024-10-25,2024-09-07 07:17:00,2024-09-07 17:19:00,0,False
6,Empleado_6,Oeste,2024-06-24,2024-01-23 08:36:00,2024-01-23 19:08:00,2,True
8,Empleado_8,Oeste,2024-05-08,2024-02-05 08:58:00,2024-02-05 17:28:00,0,False
21,Empleado_21,Este,2024-05-01,2024-02-19 08:59:00,2024-02-19 16:58:00,0,False
77,Empleado_77,Norte,2024-04-13,2024-04-13 07:29:00,2024-04-13 17:24:00,0,False
18,Empleado_18,Sur,2024-05-24,2024-05-27 08:40:00,2024-05-27 17:19:00,0,True
92,Empleado_92,Oeste,2024-10-09,2024-05-20 07:43:00,2024-05-20 18:26:00,0,True
99,Empleado_99,Centro,2024-06-02,2024-06-28 08:05:00,2024-06-28 16:21:00,0,False
85,Empleado_85,Sur,2024-11-07,2024-01-02 08:27:00,2024-01-02 19:15:00,1,True
51,Empleado_51,Sur,2024-09-02,2024-02-07 08:28:00,2024-02-07 19:18:00,1,False
25,Empleado_25,Sur,2024-08-17,2024-07-05 08:19:00,2024-07-05 17:55:00,0,True
85,Empleado_85,Oeste,2024-03-16,2024-04-14 07:56:00,2024-04-14 18:18:00,0,True
29,Empleado_29,Este,2024-09-20,2024-01-05 09:09:00,2024-01-05 17:06:00,0,False
58,Empleado_58,Oeste,2024-12-05,2024-04-11 08:35:00,2024-04-11 18:44:00,0,True
11,Empleado_11,Este,2024-12-22,2024-07-13 08:21:00,2024-07-13 16:09:00,0,False
67,Empleado_67,Este,2024-06-12,2024-08-26 07:35:00,2024-08-26 16:09:00,0,True
28,Empleado_28,Este,2024-02-13,2024-05-14 08:56:00,2024-05-14 18:24:00,0,True
12,Empleado_12,Sur,2024-11-13,2024-02-03 08:23:00,2024-02-03 15:39:00,0,False
78,Empleado_78,Sur,2024-01-13,2024-06-01 09:41:00,2024-06-01 18:30:00,0,False
98,Empleado_98,Norte,2024-06-12,2024-07-25 07:58:00,2024-07-25 17:31:00,0,True
47,Empleado_47,Oeste,2024-06-06,2024-10-24 08:16:00,2024-10-24 15:24:00,0,True
22,Empleado_22,Centro,2024-08-07,2024-04-14 08:28:00,2024-04-14 19:11:00,2,True
53,Empleado_53,Sur,2024-10-01,2024-02-25 07:50:00,2024-02-25 18:03:00,0,False
29,Empleado_29,Sur,2024-06-17,2024-11-07 07:42:00,2024-11-07 18:02:00,0,False
8,Empleado_8,Norte,2024-08-21,2024-03-10 07:24:00,2024-03-10 17:22:00,0,False
3,Empleado_3,Norte,2024-04-20,2024-04-20 09:05:00,2024-04-20 16:44:00,0,True
64,Empleado_64,Oeste,2024-10-11,2024-01-11 08:11:00,2024-01-11 18:01:00,0,True
47,Empleado_47,Oeste,2024-03-21,2024-01-02 08:55:00,2024-01-02 18:21:00,0,False
96,Empleado_96,Oeste,2024-10-21,2024-04-24 09:46:00,2024-04-24 17:19:00,0,False
85,Empleado_85,Centro,2024-07-05,2024-04-27 08:27:00,2024-04-27 15:33:00,0,True
34,Empleado_34,Centro,2024-01-22,2024-04-17 09:58:00,2024-04-17 18:18:00,0,False
7,Empleado_7,Este,2024-01-16,2024-04-20 09:57:00,2024-04-20 18:19:00,0,True
96,Empleado_96,Sur,2024-05-23,2024-10-10 08:32:00,2024-10-10 17:42:00,0,True
36,Empleado_36,Norte,2024-07-22,2024-07-21 09:02:00,2024-07-21 16:02:00,0,True
88,Empleado_88,Norte,2024-09-01,2024-11-11 09:54:00,2024-11-11 19:58:00,1,False
93,Empleado_93,Este,2024-03-27,2024-05-05 09:03:00,2024-05-05 16:38:00,0,True
51,Empleado_51,Centro,2024-06-11,2024-12-19 09:33:00,2024-12-19 17:49:00,0,True
37,Empleado_37,Norte,2024-06-17,2024-10-17 08:14:00,2024-10-17 15:51:00,0,False
38,Empleado_38,Este,2024-10-09,2024-05-16 08:04:00,2024-05-16 18:59:00,0,True
16,Empleado_16,Este,2024-02-24,2024-01-10 07:55:00,2024-01-10 15:57:00,0,True
72,Empleado_72,Norte,2024-06-06,2024-08-17 08:33:00,2024-08-17 19:30:00,0,False
5,Empleado_5,Oeste,2024-05-08,2024-09-27 07:28:00,2024-09-27 17:24:00,0,False
17,Empleado_17,Norte,2024-08-14,2024-08-18 08:54:00,2024-08-18 16:34:00,0,False
31,Empleado_31,Este,2024-05-07,2024-07-01 07:48:00,2024-07-01 18:24:00,0,True
73,Empleado_73,Centro,2024-09-13,2024-01-14 08:15:00,2024-01-14 18:53:00,0,False
80,Empleado_80,Centro,2024-03-07,2024-03-23 07:29:00,2024-03-23 18:13:00,0,True
31,Empleado_31,Norte,2024-06-05,2024-03-05 07:20:00,2024-03-05 16:20:00,0,True
32,Empleado_32,Norte,2024-10-21,2024-06-23 08:55:00,2024-06-23 17:44:00,0,True
22,Empleado_22,Centro,2024-03-05,2024-10-08 08:58:00,2024-10-08 18:06:00,0,True
36,Empleado_36,Oeste,2024-04-03,2024-05-06 09:27:00,2024-05-06 16:53:00,0,True
9,Empleado_9,Norte,2024-09-02,2024-08-14 07:20:00,2024-08-14 16:07:00,0,True
27,Empleado_27,Este,2024-12-09,2024-03-25 09:06:00,2024-03-25 17:34:00,0,True
4,Empleado_4,Norte,2024-11-07,2024-10-27 08:27:00,2024-10-27 15:52:00,0,True
18,Empleado_18,Oeste,2024-08-10,2024-12-18 09:30:00,2024-12-18 17:58:00,0,False
96,Empleado_96,Oeste,2024-04-07,2024-04-15 09:30:00,2024-04-15 18:20:00,0,True
26,Empleado_26,Centro,2024-12-06,2024-11-19 09:25:00,2024-11-19 16:51:00,0,False
29,Empleado_29,Este,2024-06-12,2024-12-25 08:16:00,2024-12-25 18:45:00,0,True
96,Empleado_96,Norte,2024-05-27,2024-04-10 08:06:00,2024-04-10 18:23:00,0,False
4,Empleado_4,Norte,2024-05-08,2024-04-27 09:40:00,2024-04-27 18:53:00,0,False
71,Empleado_71,Centro,2024-08-19,2024-04-25 09:48:00,2024-04-25 20:38:00,2,False
17,Empleado_17,Norte,2024-09-02,2024-02-04 09:34:00,2024-02-04 18:25:00,0,False
94,Empleado_94,Oeste,2024-12-10,2024-11-16 07:46:00,2024-11-16 16:46:00,0,False
2,Empleado_2,Este,2024-02-21,2024-03-12 08:32:00,2024-03-12 16:31:00,0,True
87,Empleado_87,Centro,2024-06-11,2024-12-02 08:34:00,2024-12-02 19:16:00,1,False
22,Empleado_22,Este,2024-04-11,2024-05-28 09:14:00,2024-05-28 19:14:00,1,False
2,Empleado_2,Centro,2024-01-06,2024-02-25 09:09:00,2024-02-25 17:50:00,0,True
10,Empleado_10,Centro,2024-06-24,2024-12-15 07:13:00,2024-12-15 18:02:00,0,False
57,Empleado_57,Sur,2024-10-12,2024-11-19 08:03:00,2024-11-19 15:31:00,0,False
67,Empleado_67,Norte,2024-11-18,2024-03-16 09:02:00,2024-03-16 16:54:00,0,False
71,Empleado_71,Este,2024-04-19,2024-01-07 07:42:00,2024-01-07 15:35:00,0,True
76,Empleado_76,Norte,2024-06-07,2024-10-26 08:20:00,2024-10-26 18:06:00,0,True
15,Empleado_15,Oeste,2024-06-12,2024-12-04 08:08:00,2024-12-04 16:58:00,0,False
81,Empleado_81,Oeste,2024-09-26,2024-09-18 08:17:00,2024-09-18 18:27:00,0,True
78,Empleado_78,Centro,2024-10-23,2024-05-02 07:04:00,2024-05-02 14:09:00,0,True
11,Empleado_11,Norte,2024-03-07,2024-06-21 09:21:00,2024-06-21 16:26:00,0,True
89,Empleado_89,Este,2024-03-21,2024-12-15 07:59:00,2024-12-15 15:25:00,0,False
7,Empleado_7,Norte,2024-02-18,2024-05-21 07:24:00,2024-05-21 16:01:00,0,False
76,Empleado_76,Norte,2024-11-20,2024-02-16 07:14:00,2024-02-16 17:23:00,0,False
93,Empleado_93,Norte,2024-07-05,2024-09-10 09:37:00,2024-09-10 17:05:00,0,False
77,Empleado_77,Centro,2024-07-03,2024-11-21 09:57:00,2024-11-21 19:34:00,2,False
73,Empleado_73,Norte,2024-12-23,2024-07-25 09:54:00,2024-07-25 20:14:00,2,True
54,Empleado_54,Centro,2024-01-03,2024-03-01 07:17:00,2024-03-01 16:56:00,0,True
20,Empleado_20,Este,2024-08-16,2024-04-26 09:13:00,2024-04-26 19:32:00,2,False
75,Empleado_75,Este,2024-04-24,2024-01-03 08:30:00,2024-01-03 18:38:00,0,False
6,Empleado_6,Este,2024-09-19,2024-02-13 08:59:00,2024-02-13 18:04:00,0,True
89,Empleado_89,Sur,2024-05-18,2024-06-23 07:42:00,2024-06-23 18:29:00,0,True
10,Empleado_10,Norte,2024-10-24,2024-01-25 09:54:00,2024-01-25 18:26:00,0,True
46,Empleado_46,Sur,2024-04-07,2024-11-25 08:34:00,2024-11-25 19:14:00,2,False
44,Empleado_44,Sur,2024-12-08,2024-04-10 08:41:00,2024-04-10 18:32:00,0,False
94,Empleado_94,Norte,2024-12-10,2024-12-06 09:40:00,2024-12-06 20:30:00,0,True
94,Empleado_94,Sur,2024-05-17,2024-01-28 07:33:00,2024-01-28 17:05:00,0,True
91,Empleado_91,Sur,2024-10-13,2024-02-18 09:42:00,2024-02-18 17:54:00,0,True
50,Empleado_50,Norte,2024-09-16,2024-03-16 07:14:00,2024-03-16 16:51:00,0,True
81,Empleado_81,Centro,2024-08-28,2024-03-01 07:10:00,2024-03-01 14:22:00,0,False
63,Empleado_63,Norte,2024-06-08,2024-01-08 09:24:00,2024-01-08 17:40:00,0,True
98,Empleado_98,Sur,2024-11-01,2024-07-16 07:52:00,2024-07-16 17:35:00,0,True
25,Empleado_25,Este,2024-01-19,2024-02-17 09:37:00,2024-02-17 20:34:00,0,False
27,Empleado_27,Oeste,2024-10-12,2024-01-10 08:54:00,2024-01-10 19:00:00,0,False
28,Empleado_28,Este,2024-04-06,2024-01-09 09:32:00,2024-01-09 17:29:00,0,False
14,Empleado_14,Este,2024-10-12,2024-09-19 08:58:00,2024-09-19 18:03:00,0,True
31,Empleado_31,Este,2024-08-25,2024-10-07 07:10:00,2024-10-07 15:46:00,0,False
80,Empleado_80,Centro,2024-08-10,2024-10-28 08:51:00,2024-10-28 19:46:00,0,True
2,Empleado_2,Sur,2024-08-12,2024-01-26 07:53:00,2024-01-26 18:39:00,0,True
92,Empleado_92,Norte,2024-02-25,2024-04-02 09:24:00,2024-04-02 17:22:00,0,False
60,Empleado_60,Oeste,2024-03-07,2024-07-26 08:42:00,2024-07-26 16:40:00,0,True
22,Empleado_22,Centro,2024-09-13,2024-04-10 09:36:00,2024-04-10 16:59:00,0,True
46,Empleado_46,Oeste,2024-12-02,2024-11-28 08:28:00,2024-11-28 17:58:00,0,True
81,Empleado_81,Norte,2024-08-28,2024-09-10 09:01:00,2024-09-10 18:20:00,0,False
9,Empleado_9,Sur,2024-01-12,2024-05-19 09:18:00,2024-05-19 16:53:00,0,False
22,Empleado_22,Este,2024-06-10,2024-12-05 09:34:00,2024-12-05 17:09:00,0,True
43,Empleado_43,Oeste,2024-09-04,2024-05-20 07:21:00,2024-05-20 14:54:00,0,False
41,Empleado_41,Centro,2024-05-09,2024-01-07 07:18:00,2024-01-07 16:05:00,0,False
100,Empleado_100,Este,2024-01-06,2024-05-24 09:53:00,2024-05-24 19:15:00,2,True
58,Empleado_58,Este,2024-04-28,2024-11-15 08:10:00,2024-11-15 15:57:00,0,False
79,Empleado_79,Oeste,2024-12-13,2024-08-27 07:04:00,2024-08-27 15:02:00,0,True
74,Empleado_74,Norte,2024-03-15,2024-05-22 09:56:00,2024-05-22 17:20:00,0,False
78,Empleado_78,Centro,2024-05-03,2024-03-05 09:58:00,2024-03-05 20:19:00,2,True
52,Empleado_52,Sur,2024-05-22,2024-07-10 09:50:00,2024-07-10 19:06:00,0,False
12,Empleado_12,Oeste,2024-12-23,2024-11-03 09:49:00,2024-11-03 18:01:00,0,False
66,Empleado_66,Sur,2024-10-25,2024-07-28 07:11:00,2024-07-28 15:43:00,0,False
69,Empleado_69,Sur,2024-03-07,2024-10-04 07:57:00,2024-10-04 16:20:00,0,False
26,Empleado_26,Oeste,2024-07-20,2024-11-11 09:09:00,2024-11-11 18:24:00,0,True
7,Empleado_7,Norte,2024-11-09,2024-08-12 07:10:00,2024-08-12 14:12:00,0,False
1,Empleado_1,Centro,2024-01-24,2024-06-25 08:06:00,2024-06-25 15:56:00,0,True
43,Empleado_43,Sur,2024-05-21,2024-06-27 07:04:00,2024-06-27 16:52:00,0,True
42,Empleado_42,Oeste,2024-07-28,2024-05-21 08:52:00,2024-05-21 16:29:00,0,False
75,Empleado_75,Norte,2024-10-12,2024-09-10 07:54:00,2024-09-10 16:40:00,0,False
91,Empleado_91,Centro,2024-10-19,2024-12-28 09:46:00,2024-12-28 19:11:00,2,True
41,Empleado_41,Norte,2024-02-05,2024-10-05 09:38:00,2024-10-05 17:06:00,0,True
96,Empleado_96,Oeste,2024-05-24,2024-03-07 09:28:00,2024-03-07 18:21:00,0,True
74,Empleado_74,Centro,2024-09-22,2024-05-23 09:20:00,2024-05-23 19:01:00,2,False
53,Empleado_53,Norte,2024-06-28,2024-11-28 08:02:00,2024-11-28 16:18:00,0,True
32,Empleado_32,Este,2024-12-06,2024-01-24 09:53:00,2024-01-24 20:18:00,2,True
44,Empleado_44,Este,2024-10-11,2024-10-16 07:13:00,2024-10-16 14:27:00,0,True
37,Empleado_37,Norte,2024-05-05,2024-08-16 08:17:00,2024-08-16 16:28:00,0,True
80,Empleado_80,Sur,2024-11-25,2024-12-11 08:00:00,2024-12-11 17:26:00,0,True
95,Empleado_95,Oeste,2024-11-01,2024-02-17 07:56:00,2024-02-17 15:53:00,0,True
47,Empleado_47,Este,2024-03-28,2024-09-10 07:44:00,2024-09-10 18:33:00,0,False
50,Empleado_50,Oeste,2024-05-13,2024-07-04 07:56:00,2024-07-04 16:03:00,0,True
16,Empleado_16,Este,2024-10-08,2024-04-02 09:00:00,2024-04-02 17:24:00,0,False
60,Empleado_60,Sur,2024-08-20,2024-10-09 07:36:00,2024-10-09 18:05:00,0,True
27,Empleado_27,Oeste,2024-06-19,2024-01-28 07:17:00,2024-01-28 15:14:00,0,False
64,Empleado_64,Norte,2024-12-28,2024-02-01 07:50:00,2024-02-01 14:52:00,0,True
66,Empleado_66,Norte,2024-02-10,2024-04-14 07:15:00,2024-04-14 14:40:00,0,False
91,Empleado_91,Centro,2024-07-06,2024-11-21 08:14:00,2024-11-21 18:28:00,0,True
78,Empleado_78,Centro,2024-10-09,2024-12-28 09:29:00,2024-12-28 17:42:00,0,False
13,Empleado_13,Este,2024-11-02,2024-10-28 09:52:00,2024-10-28 17:15:00,0,True
42,Empleado_42,Norte,2024-12-11,2024-11-05 08:00:00,2024-11-05 17:52:00,0,True
73,Empleado_73,Norte,2024-05-15,2024-03-03 07:57:00,2024-03-03 17:57:00,0,True
50,Empleado_50,Norte,2024-04-03,2024-11-19 08:25:00,2024-11-19 16:48:00,0,True
18,Empleado_18,Centro,2024-07-15,2024-03-16 09:54:00,2024-03-16 19:15:00,0,False
89,Empleado_89,Sur,2024-07-09,2024-12-08 07:45:00,2024-12-08 18:18:00,0,True
35,Empleado_35,Este,2024-11-28,2024-12-01 08:08:00,2024-12-01 18:41:00,0,False
52,Empleado_52,Centro,2024-06-23,2024-05-27 07:48:00,2024-05-27 17:49:00,0,True
5,Empleado_5,Sur,2024-06-06,2024-11-26 07:43:00,2024-11-26 17:16:00,0,False
17,Empleado_17,Norte,2024-10-06,2024-05-21 08:52:00,2024-05-21 19:35:00,0,False
76,Empleado_76,Oeste,2024-02-23,2024-02-15 08:51:00,2024-02-15 19:06:00,1,True
86,Empleado_86,Centro,2024-04-13,2024-12-18 08:32:00,2024-12-18 17:48:00,0,True
99,Empleado_99,Este,2024-10-07,2024-03-16 07:21:00,2024-03-16 15:31:00,0,False
48,Empleado_48,Este,2024-10-19,2024-01-26 08:20:00,2024-01-26 19:17:00,0,False
93,Empleado_93,Este,2024-09-04,2024-07-22 09:36:00,2024-07-22 17:34:00,0,False
93,Empleado_93,Oeste,2024-04-10,2024-12-21 08:08:00,2024-12-21 18:54:00,0,False
89,Empleado_89,Norte,2024-09-19,2024-02-01 08:11:00,2024-02-01 16:18:00,0,True
17,Empleado_17,Sur,2024-01-09,2024-10-23 08:04:00,2024-10-23 18:49:00,0,True
63,Empleado_63,Sur,2024-02-21,2024-02-08 09:21:00,2024-02-08 20:06:00,2,True
94,Empleado_94,Este,2024-08-07,2024-08-24 09:15:00,2024-08-24 18:54:00,0,False
56,Empleado_56,Este,2024-11-13,2024-01-16 08:20:00,2024-01-16 16:40:00,0,False
11,Empleado_11,Oeste,2024-11-13,2024-08-18 09:03:00,2024-08-18 16:29:00,0,False
52,Empleado_52,Oeste,2024-10-15,2024-02-16 07:19:00,2024-02-16 15:04:00,0,False
98,Empleado_98,Sur,2024-09-01,2024-11-06 09:03:00,2024-11-06 18:02:00,0,True
44,Empleado_44,Norte,2024-01-07,2024-07-19 09:13:00,2024-07-19 19:04:00,2,True
64,Empleado_64,Centro,2024-12-11,2024-12-15 08:11:00,2024-12-15 18:19:00,0,False
74,Empleado_74,Oeste,2024-09-13,2024-06-28 09:12:00,2024-06-28 16:23:00,0,False
45,Empleado_45,Este,2024-12-01,2024-02-19 09:12:00,2024-02-19 18:40:00,0,True
96,Empleado_96,Norte,2024-03-01,2024-10-23 08:21:00,2024-10-23 15:30:00,0,True
40,Empleado_40,Oeste,2024-08-10,2024-11-18 07:20:00,2024-11-18 17:46:00,0,False
52,Empleado_52,Este,2024-03-23,2024-11-03 08:34:00,2024-11-03 18:53:00,0,False
37,Empleado_37,Norte,2024-03-08,2024-04-13 08:26:00,2024-04-13 17:59:00,0,True
82,Empleado_82,Centro,2024-12-25,2024-12-07 07:26:00,2024-12-07 18:02:00,0,False
1,Empleado_1,Oeste,2024-09-09,2024-02-05 07:19:00,2024-02-05 17:33:00,0,True
21,Empleado_21,Norte,2024-09-14,2024-12-02 08:39:00,2024-12-02 19:17:00,2,False
81,Empleado_81,Sur,2024-12-06,2024-11-16 09:24:00,2024-11-16 16:39:00,0,True
17,Empleado_17,Sur,2024-12-22,2024-06-14 07:36:00,2024-06-14 16:17:00,0,True
27,Empleado_27,Sur,2024-03-25,2024-09-19 09:01:00,2024-09-19 18:54:00,0,True
9,Empleado_9,Sur,2024-06-16,2024-02-06 07:04:00,2024-02-06 17:04:00,0,True
13,Empleado_13,Este,2024-04-19,2024-01-19 09:32:00,2024-01-19 18:00:00,0,False
89,Empleado_89,Norte,2024-07-23,2024-12-01 09:52:00,2024-12-01 18:51:00,0,True
61,Empleado_61,Sur,2024-08-22,2024-06-09 07:14:00,2024-06-09 17:42:00,0,False
81,Empleado_81,Sur,2024-08-23,2024-06-27 07:06:00,2024-06-27 18:03:00,0,False
45,Empleado_45,Este,2024-06-16,2024-02-04 07:10:00,2024-02-04 15:51:00,0,True
15,Empleado_15,Norte,2024-10-22,2024-08-21 09:25:00,2024-08-21 17:22:00,0,False
60,Empleado_60,Centro,2024-02-16,2024-12-01 08:25:00,2024-12-01 15:54:00,0,True
67,Empleado_67,Centro,2024-02-20,2024-08-04 08:26:00,2024-08-04 17:11:00,0,True
3,Empleado_3,Este,2024-09-05,2024-01-12 09:00:00,2024-01-12 19:35:00,2,False
59,Empleado_59,Este,2024-11-17,2024-11-24 09:16:00,2024-11-24 17:50:00,0,False
28,Empleado_28,Este,2024-04-06,2024-09-20 08:44:00,2024-09-20 18:31:00,0,False
5,Empleado_5,Centro,2024-10-27,2024-11-10 07:49:00,2024-11-10 18:45:00,0,True
58,Empleado_58,Norte,2024-02-20,2024-03-18 09:13:00,2024-03-18 17:25:00,0,True
54,Empleado_54,Centro,2024-01-09,2024-11-27 09:52:00,2024-11-27 20:40:00,0,True
53,Empleado_53,Centro,2024-02-21,2024-12-17 09:46:00,2024-12-17 17:14:00,0,False
52,Empleado_52,Norte,2024-08-20,2024-02-05 08:58:00,2024-02-05 17:40:00,0,False
8,Empleado_8,Sur,2024-01-07,2024-12-18 07:31:00,2024-12-18 17:50:00,0,True
37,Empleado_37,Norte,2024-07-25,2024-03-27 08:30:00,2024-03-27 18:02:00,0,True
30,Empleado_30,Oeste,2024-09-06,2024-06-23 08:44:00,2024-06-23 18:05:00,0,True
77,Empleado_77,Centro,2024-10-12,2024-10-16 08:33:00,2024-10-16 18:49:00,0,True
26,Empleado_26,Este,2024-04-11,2024-06-01 07:36:00,2024-06-01 17:32:00,0,False
10,Empleado_10,Oeste,2024-01-12,2024-03-02 08:53:00,2024-03-02 18:17:00,0,True
92,Empleado_92,Centro,2024-02-11,2024-11-19 08:14:00,2024-11-19 15:18:00,0,True
95,Empleado_95,Sur,2024-07-17,2024-01-12 08:37:00,2024-01-12 17:17:00,0,False
94,Empleado_94,Oeste,2024-01-07,2024-07-09 09:44:00,2024-07-09 16:58:00,0,False
39,Empleado_39,Oeste,2024-01-05,2024-02-07 08:51:00,2024-02-07 16:56:00,0,True
25,Empleado_25,Oeste,2024-02-28,2024-06-14 08:18:00,2024-06-14 16:27:00,0,True
50,Empleado_50,Norte,2024-04-06,2024-09-21 09:15:00,2024-09-21 19:34:00,1,True
16,Empleado_16,Sur,2024-01-25,2024-12-25 07:39:00,2024-12-25 15:50:00,0,False
39,Empleado_39,Oeste,2024-07-14,2024-06-18 08:09:00,2024-06-18 16:23:00,0,True
24,Empleado_24,Oeste,2024-08-22,2024-02-27 09:13:00,2024-02-27 17:31:00,0,True
2,Empleado_2,Norte,2024-09-24,2024-03-11 09:53:00,2024-03-11 17:30:00,0,False
72,Empleado_72,Oeste,2024-09-20,2024-01-18 07:21:00,2024-01-18 14:39:00,0,True
97,Empleado_97,Norte,2024-04-28,2024-05-11 09:18:00,2024-05-11 17:55:00,0,False
81,Empleado_81,Centro,2024-01-06,2024-05-28 07:13:00,2024-05-28 17:20:00,0,False
55,Empleado_55,Este,2024-03-11,2024-11-18 07:03:00,2024-11-18 16:57:00,0,True
46,Empleado_46,Oeste,2024-10-27,2024-05-05 08:25:00,2024-05-05 15:53:00,0,False
56,Empleado_56,Centro,2024-05-15,2024-01-26 08:28:00,2024-01-26 16:09:00,0,True
86,Empleado_86,Centro,2024-12-03,2024-10-27 09:32:00,2024-10-27 19:51:00,1,False
80,Empleado_80,Sur,2024-10-13,2024-01-02 07:08:00,2024-01-02 17:08:00,0,True
85,Empleado_85,Este,2024-01-18,2024-04-26 08:28:00,2024-04-26 17:27:00,0,True
81,Empleado_81,Norte,2024-03-02,2024-02-28 07:24:00,2024-02-28 16:16:00,0,False
8,Empleado_8,Oeste,2024-07-21,2024-04-26 07:01:00,2024-04-26 17:19:00,0,True
11,Empleado_11,Oeste,2024-04-18,2024-08-09 07:45:00,2024-08-09 15:27:00,0,False
100,Empleado_100,Norte,2024-05-10,2024-08-03 08:20:00,2024-08-03 15:21:00,0,True
64,Empleado_64,Norte,2024-09-10,2024-09-17 08:38:00,2024-09-17 18:09:00,0,False
51,Empleado_51,Oeste,2024-05-22,2024-02-02 08:32:00,2024-02-02 17:14:00,0,False
31,Empleado_31,Oeste,2024-09-04,2024-05-12 07:56:00,2024-05-12 15:36:00,0,True
16,Empleado_16,Norte,2024-05-12,2024-06-24 08:06:00,2024-06-24 17:52:00,0,True
98,Empleado_98,Norte,2024-03-17,2024-02-07 08:14:00,2024-02-07 18:57:00,0,False
77,Empleado_77,Sur,2024-12-22,2024-04-26 08:44:00,2024-04-26 17:26:00,0,True
19,Empleado_19,Centro,2024-08-25,2024-03-25 08:57:00,2024-03-25 19:17:00,1,False
41,Empleado_41,Centro,2024-08-03,2024-04-11 08:22:00,2024-04-11 16:52:00,0,False
26,Empleado_26,Oeste,2024-01-04,2024-09-02 07:17:00,2024-09-02 17:42:00,0,True
70,Empleado_70,Este,2024-03-19,2024-06-08 09:44:00,2024-06-08 20:07:00,1,True
62,Empleado_62,Centro,2024-01-22,2024-03-12 08:06:00,2024-03-12 17:26:00,0,True
7,Empleado_7,Norte,2024-03-22,2024-02-17 09:24:00,2024-02-17 18:20:00,0,False
66,Empleado_66,Este,2024-11-04,2024-03-11 09:13:00,2024-03-11 16:50:00,0,False
